Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Product_ID,Product_Name,Category,Subcategory,Province,Region_Group,City,Channel,Payment_Method,Ship_Mode,Quantity,Unit_Price_USD,Discount,Gross_Sales_USD,Discount_Amount_USD,Net_Sales_USD,Unit_Cost_USD,Total_Cost_USD,Profit_USD,Profit_Margin,Delivery_Days,Return_Status
ORD100834,2025-06-07,2025-06-10,C0084,Nomsa Mathebula,Small Business,P1013,Printer Toner Black,Office Supplies,Printing,KwaZulu-Natal,Coastal,Pinetown,Online,Card,Collection,1,68.86,0.1,68.86,6.89,61.97,42.92,42.92,19.05,0.3074,3,Not Returned
ORD100835,2024-01-22,2024-01-24,C0392,Nokuthula Naidoo,Consumer,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Eastern Cape,Coastal,East London,Online,Card,Collection,5,40.72,0.1,203.6,20.36,183.24,21.84,109.2,74.04,0.4041,2,Not Returned
ORD100836,2025-03-18,2025-03-23,C0354,Brian Khumalo,Small Business,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Northern Cape,Inland,Upington,Retail Store,Card,Express,10,9.44,0.0,94.4,0.0,94.4,4.42,44.2,50.2,0.5318,5,Not Returned
ORD100837,2023-07-02,2023-07-06,C0195,Sibusiso Mahlangu,Corporate,P1031,Corporate Shirt,Apparel,Workwear,Mpumalanga,Inland,Mbombela,Online,Cash,Express,3,14.9,0.15,44.7,6.71,37.99,7.23,21.69,16.3,0.4291,4,Not Returned
ORD100838,2024-06-05,2024-06-07,C0268,Tendai Williams,Small Business,P1004,Chromebook Edu,Technology,Laptops,Western Cape,Coastal,Bellville,Online,Mobile Money,Same Day,1,295.35,0.1,295.35,29.54,265.81,240.19,240.19,25.62,0.0964,2,Not Returned
ORD100839,2023-08-06,2023-08-09,C0036,Zanele Mahlangu,Corporate,P1033,Reflective Jacket,Apparel,Workwear,Gauteng,Inland,Pretoria,Online,Card,Express,1,20.21,0.0,20.21,0.0,20.21,11.54,11.54,8.67,0.429,3,Not Returned
ORD100840,2025-06-28,2025-07-03,C0499,Kabelo Patel,Corporate,P1024,Reception Chair,Furniture,Chairs,Eastern Cape,Coastal,Gqeberha,Online,EFT,Standard,1,55.01,0.15,55.01,8.25,46.76,39.3,39.3,7.46,0.1595,5,Not Returned
ORD100841,2023-06-14,2023-06-19,C0165,Lerato Mokoena,Consumer,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,Gauteng,Inland,Johannesburg,Corporate Account,Card,Standard,4,26.83,0.0,107.32,0.0,107.32,15.63,62.52,44.8,0.4174,5,Not Returned
ORD100842,2024-12-19,2024-12-25,C0276,Brian Ndlovu,Corporate,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,Northern Cape,Inland,Upington,Online,Cash,Standard,4,24.67,0.15,98.68,14.8,83.88,14.44,57.76,26.12,0.3114,6,Not Returned
ORD100843,2023-08-19,2023-08-20,C0190,Tariro Naidoo,Consumer,P1017,Lever Arch File Pack,Office Supplies,Filing,Western Cape,Coastal,Stellenbosch,Call Centre,Card,Express,10,8.51,0.0,85.1,0.0,85.1,4.23,42.3,42.8,0.5029,1,Not Returned
ORD100844,2023-08-31,2023-09-02,C0163,Sibusiso Ndlovu,Corporate,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,Gauteng,Inland,Soweto,Online,Card,Standard,10,4.24,0.05,42.4,2.12,40.28,1.94,19.4,20.88,0.5184,2,Not Returned
ORD100845,2024-11-16,2024-11-18,C0027,Brian Khumalo,Consumer,P1017,Lever Arch File Pack,Office Supplies,Filing,Limpopo,Inland,Tzaneen,Retail Store,Card,Collection,1,8.2,0.0,8.2,0.0,8.2,4.01,4.01,4.19,0.511,2,Not Returned
ORD100846,2024-12-14,2024-12-17,C0410,Rumbidzai Mathebula,Corporate,P1019,Ergonomic Chair,Furniture,Chairs,KwaZulu-Natal,Coastal,Umhlanga,Online,Card,Collection,1,121.32,0.15,121.32,18.2,103.12,98.58,98.58,4.54,0.044,3,Not Returned
ORD100847,2023-06-06,2023-06-09,C0201,Tendai Mathebula,Consumer,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Eastern Cape,Coastal,Gqeberha,Corporate Account,Card,Standard,2,107.81,0.05,215.62,10.78,204.84,72.69,145.38,59.46,0.2903,3,Not Returned
ORD100848,2025-07-03,2025-07-07,C0448,Thabo Dube,Small Business,P1011,Premium Notebook,Office Supplies,Paper & Stationery,Eastern Cape,Coastal,East London,Online,Card,Express,2,5.42,0.0,10.84,0.0,10.84,2.46,4.92,5.92,0.5461,4,Not Returned
ORD100849,2023-07-24,2023-07-29,C0201,Tendai Mathebula,Consumer,P1035,Rain Jacket,Apparel,Outerwear,Eastern Cape,Coastal,Gqeberha,Retail Store,EFT,Same Day,3,33.41,0.0,100.23,0.0,100.23,18.15,54.45,45.78,0.4567,5,Not Returned
ORD100850,2024-07-19,2024-07-24,C0112,Nomsa Mabena,Consumer,P1023,Bookshelf 5 Tier,Furniture,Storage,KwaZulu-Natal,Coastal,Umhlanga,Retail Store,EFT,Collection,1,89.57,0.2,89.57,17.91,71.66,50.39,50.39,21.27,0.2968,5,Not Returned
ORD100851,2025-12-06,2025-12-09,C0304,Brian Mathebula,Consumer,P1014,Ink Cartridge Colour,Office Supplies,Printing,Western Cape,Coastal,Cape Town,Corporate Account,Cash,Standard,10,29.18,0.0,291.8,0.0,291.8,18.88,188.8,103.0,0.353,3,Not Returned
ORD100852,2024-06-17,2024-06-20,C0484,Nomsa Maseko,Corporate,P1009,HDMI Cable,Technology,Accessories,Limpopo,Inland,Polokwane,Call Centre,Card,Standard,1,6.17,0.0,6.17,0.0,6.17,3.08,3.08,3.09,0.5008,3,Not Returned
ORD100853,2023-10-13,2023-10-15,C0308,Nokuthula Mthembu,Small Business,P1004,Chromebook Edu,Technology,Laptops,KwaZulu-Natal,Coastal,Umhlanga,Call Centre,Mobile Money,Standard,1,304.77,0.0,304.77,0.0,304.77,225.51,225.51,79.26,0.2601,2,Not Returned
ORD100854,2023-07-16,2023-07-18,C0405,Sibusiso Nkosi,Consumer,P1031,Corporate Shirt,Apparel,Workwear,Limpopo,Inland,Thohoyandou,Retail Store,EFT,Standard,2,14.82,0.05,29.64,1.48,28.16,6.58,13.16,15.0,0.5327,2,Not Returned
ORD100855,2023-04-21,2023-04-26,C0189,Nandi Patel,Small Business,P1008,External SSD 1TB,Technology,Storage,Eastern Cape,Coastal,East London,Corporate Account,Cash,Standard,1,80.64,0.0,80.64,0.0,80.64,47.14,47.14,33.5,0.4154,5,Returned
ORD100856,2023-07-10,2023-07-13,C0162,Farai Mabena,Small Business,P1022,Filing Cabinet 4 Drawer,Furniture,Storage,KwaZulu-Natal,Coastal,Pinetown,Online,Cash,Standard,2,116.45,0.1,232.9,23.29,209.61,69.08,138.16,71.45,0.3409,3,Not Returned
ORD100857,2023-10-14,2023-10-15,C0066,Mpho Maseko,Small Business,P1005,Wireless Mouse,Technology,Accessories,Gauteng,Inland,Midrand,Online,Card,Collection,2,10.17,0.0,20.34,0.0,20.34,5.0,10.0,10.34,0.5084,1,Not Returned
ORD100858,2023-01-28,2023-02-07,C0476,Thabo Mokoena,Small Business,P1018,Whiteboard Marker Set,Office Supplies,Presentation,Gauteng,Inland,Pretoria,Online,Cash,Standard,4,8.12,0.2,32.48,6.5,25.98,3.74,14.96,11.02,0.4242,10,Not Returned
ORD100859,2023-01-23,2023-01-29,C0231,Blessing Maseko,Consumer,P1024,Reception Chair,Furniture,Chairs,Gauteng,Inland,Midrand,Retail Store,Cash,Standard,1,54.61,0.0,54.61,0.0,54.61,37.88,37.88,16.73,0.3064,6,Not Returned
ORD100860,2025-10-24,2025-10-27,C0461,Lerato Khumalo,Consumer,P1029,Cookware Set,Home & Kitchen,Cookware,Gauteng,Inland,Johannesburg,Online,Card,Standard,1,76.51,0.1,76.51,7.65,68.86,52.06,52.06,16.8,0.244,3,Not Returned
ORD100861,2023-09-14,2023-09-15,C0012,Sipho Sibanda,Consumer,P1008,External SSD 1TB,Technology,Storage,Western Cape,Coastal,Bellville,Online,Cash,Same Day,1,71.48,0.0,71.48,0.0,71.48,46.54,46.54,24.94,0.3489,1,Returned
ORD100862,2023-06-08,2023-06-10,C0209,Thabo Maseko,Consumer,P1017,Lever Arch File Pack,Office Supplies,Filing,Gauteng,Inland,Soweto,Retail Store,Cash,Standard,3,7.68,0.0,23.04,0.0,23.04,3.73,11.19,11.85,0.5143,2,Not Returned
ORD100863,2025-01-30,2025-02-05,C0413,Blessing Naidoo,Small Business,P1021,Boardroom Table,Furniture,Tables,Gauteng,Inland,Midrand,Online,EFT,Collection,3,401.84,0.0,1205.52,0.0,1205.52,316.91,950.73,254.79,0.2114,6,Not Returned
ORD100864,2023-02-27,2023-03-06,C0361,Amina Nkosi,Consumer,P1019,Ergonomic Chair,Furniture,Chairs,Gauteng,Inland,Soweto,Online,Card,Collection,1,135.81,0.0,135.81,0.0,135.81,90.98,90.98,44.83,0.3301,7,Not Returned
ORD100865,2024-01-20,2024-01-22,C0214,Mpho Sibanda,Small Business,P1013,Printer Toner Black,Office Supplies,Printing,Mpumalanga,Inland,Middelburg,Online,Mobile Money,Express,4,66.23,0.0,264.92,0.0,264.92,42.44,169.76,95.16,0.3592,2,Returned
ORD100866,2023-11-12,2023-11-13,C0374,Nandi Maseko,Consumer,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Western Cape,Coastal,Cape Town,Online,Card,Standard,4,112.17,0.0,448.68,0.0,448.68,71.63,286.52,162.16,0.3614,1,Returned
ORD100867,2024-02-04,2024-02-05,C0252,Precious Maseko,Corporate,P1008,External SSD 1TB,Technology,Storage,Western Cape,Coastal,George,Online,EFT,Standard,4,77.64,0.0,310.56,0.0,310.56,47.21,188.84,121.72,0.3919,1,Not Returned
ORD100868,2023-07-04,2023-07-10,C0345,Blessing Patel,Consumer,P1032,Safety Shoes,Apparel,Footwear,Gauteng,Inland,Johannesburg,Retail Store,Cash,Standard,1,49.24,0.15,49.24,7.39,41.85,27.07,27.07,14.78,0.3532,6,Not Returned
ORD100869,2023-11-07,2023-11-13,C0176,Amina Dube,Small Business,P1013,Printer Toner Black,Office Supplies,Printing,Eastern Cape,Coastal,East London,Call Centre,Card,Standard,5,64.36,0.0,321.8,0.0,321.8,44.37,221.85,99.95,0.3106,6,Not Returned
ORD100870,2023-10-16,2023-10-19,C0500,Nandi Moyo,Corporate,P1017,Lever Arch File Pack,Office Supplies,Filing,Gauteng,Inland,Soweto,Retail Store,EFT,Collection,2,8.45,0.0,16.9,0.0,16.9,3.64,7.28,9.62,0.5692,3,Not Returned
ORD100871,2024-11-30,2024-12-04,C0393,Blessing Maseko,Corporate,P1019,Ergonomic Chair,Furniture,Chairs,Mpumalanga,Inland,Mbombela,Retail Store,Mobile Money,Standard,1,145.3,0.1,145.3,14.53,130.77,87.52,87.52,43.25,0.3307,4,Not Returned
ORD100872,2025-03-04,2025-03-09,C0163,Sibusiso Ndlovu,Corporate,P1005,Wireless Mouse,Technology,Accessories,Gauteng,Inland,Soweto,Online,EFT,Standard,2,10.1,0.0,20.2,0.0,20.2,4.76,9.52,10.68,0.5287,5,Returned
ORD100873,2025-11-11,2025-11-14,C0132,Tendai Sibanda,Consumer,P1014,Ink Cartridge Colour,Office Supplies,Printing,Gauteng,Inland,Midrand,Online,Card,Standard,2,29.31,0.0,58.62,0.0,58.62,18.91,37.82,20.8,0.3548,3,Not Returned
ORD100874,2025-11-14,2025-11-17,C0278,Nandi Chuma,Consumer,P1003,Business Laptop 15,Technology,Laptops,Western Cape,Coastal,George,Online,Cash,Standard,3,613.5,0.0,1840.5,0.0,1840.5,409.79,1229.37,611.13,0.332,3,Not Returned
ORD100875,2025-08-27,2025-09-06,C0418,Nandi Nkosi,Consumer,P1035,Rain Jacket,Apparel,Outerwear,North West,Inland,Klerksdorp,Call Centre,Mobile Money,Same Day,2,34.55,0.05,69.1,3.46,65.64,20.94,41.88,23.76,0.362,10,Not Returned
ORD100876,2024-11-22,2024-11-24,C0092,Nandi Mabena,Consumer,P1019,Ergonomic Chair,Furniture,Chairs,North West,Inland,Mahikeng,Retail Store,Card,Standard,1,147.43,0.1,147.43,14.74,132.69,98.27,98.27,34.42,0.2594,2,Not Returned
ORD100877,2024-10-04,2024-10-05,C0115,Nokuthula Gumede,Consumer,P1013,Printer Toner Black,Office Supplies,Printing,Free State,Inland,Sasolburg,Online,Cash,Express,2,69.04,0.0,138.08,0.0,138.08,41.5,83.0,55.08,0.3989,1,Not Returned
ORD100878,2023-04-27,2023-04-29,C0240,Tendai Mthembu,Corporate,P1033,Reflective Jacket,Apparel,Workwear,Gauteng,Inland,Midrand,Online,Cash,Standard,2,19.47,0.0,38.94,0.0,38.94,11.52,23.04,15.9,0.4083,2,Not Returned
ORD100879,2023-11-21,2023-11-23,C0089,Amina Sibanda,Consumer,P1026,Kettle Stainless Steel,Home & Kitchen,Small Appliances,Gauteng,Inland,Pretoria,Corporate Account,EFT,Standard,1,25.41,0.05,25.41,1.27,24.14,13.23,13.23,10.91,0.4519,2,Not Returned
ORD100880,2025-08-17,2025-08-21,C0337,Nomsa Chuma,Consumer,P1034,Laptop Backpack,Apparel,Bags,Western Cape,Coastal,Bellville,Online,Cash,Collection,2,29.12,0.0,58.24,0.0,58.24,17.36,34.72,23.52,0.4038,4,Not Returned
ORD100881,2025-03-23,2025-03-28,C0378,Sibusiso Patel,Corporate,P1013,Printer Toner Black,Office Supplies,Printing,Western Cape,Coastal,Bellville,Online,Mobile Money,Standard,1,70.05,0.0,70.05,0.0,70.05,42.05,42.05,28.0,0.3997,5,Not Returned
ORD100882,2023-12-05,2023-12-09,C0292,Amina Mokoena,Consumer,P1015,Desk Organiser,Office Supplies,Desk Accessories,Gauteng,Inland,Soweto,Online,Card,Express,2,13.11,0.0,26.22,0.0,26.22,6.84,13.68,12.54,0.4783,4,Not Returned
ORD100883,2024-11-26,2024-11-29,C0325,Kabelo Ndlovu,Corporate,P1005,Wireless Mouse,Technology,Accessories,Gauteng,Inland,Soweto,Corporate Account,Mobile Money,Express,1,9.73,0.0,9.73,0.0,9.73,4.84,4.84,4.89,0.5026,3,Returned
ORD100884,2024-07-06,2024-07-13,C0335,Nokuthula Ndlovu,Corporate,P1005,Wireless Mouse,Technology,Accessories,Gauteng,Inland,Midrand,Online,Card,Collection,1,9.36,0.0,9.36,0.0,9.36,4.99,4.99,4.37,0.4669,7,Not Returned
ORD100885,2025-07-13,2025-07-20,C0440,Farai Khumalo,Small Business,P1017,Lever Arch File Pack,Office Supplies,Filing,Northern Cape,Inland,Upington,Online,Cash,Standard,1,8.15,0.1,8.15,0.82,7.33,4.26,4.26,3.07,0.4188,7,Not Returned
ORD100886,2025-05-27,2025-05-31,C0465,Lerato Khumalo,Consumer,P1014,Ink Cartridge Colour,Office Supplies,Printing,Gauteng,Inland,Midrand,Online,Card,Standard,3,29.15,0.1,87.45,8.75,78.7,18.67,56.01,22.69,0.2883,4,Not Returned
ORD100887,2023-11-26,2023-11-29,C0288,Chipo Williams,Consumer,P1035,Rain Jacket,Apparel,Outerwear,Free State,Inland,Bloemfontein,Retail Store,Cash,Express,2,34.4,0.15,68.8,10.32,58.48,20.95,41.9,16.58,0.2835,3,Not Returned
ORD100888,2024-07-11,2024-07-16,C0215,Sibusiso Moyo,Corporate,P1024,Reception Chair,Furniture,Chairs,Eastern Cape,Coastal,Mthatha,Corporate Account,Cash,Standard,2,57.16,0.0,114.32,0.0,114.32,33.6,67.2,47.12,0.4122,5,Not Returned
ORD100889,2023-11-05,2023-11-10,C0327,Lerato Mabena,Consumer,P1023,Bookshelf 5 Tier,Furniture,Storage,Northern Cape,Inland,Upington,Online,Cash,Express,3,75.6,0.15,226.8,34.02,192.78,52.08,156.24,36.54,0.1895,5,Not Returned
ORD100890,2024-06-22,2024-06-25,C0238,Kudzai Chuma,Small Business,P1007,USB-C Dock,Technology,Accessories,KwaZulu-Natal,Coastal,Pietermaritzburg,Corporate Account,EFT,Express,1,88.56,0.05,88.56,4.43,84.13,53.45,53.45,30.68,0.3647,3,Not Returned
ORD100891,2024-07-23,2024-07-28,C0493,Blessing Naidoo,Consumer,P1026,Kettle Stainless Steel,Home & Kitchen,Small Appliances,Eastern Cape,Coastal,Mthatha,Retail Store,Card,Standard,4,22.85,0.1,91.4,9.14,82.26,12.93,51.72,30.54,0.3713,5,Not Returned
ORD100892,2024-01-27,2024-01-30,C0302,Brian Moyo,Consumer,P1008,External SSD 1TB,Technology,Storage,KwaZulu-Natal,Coastal,Pinetown,Online,Card,Standard,2,75.72,0.05,151.44,7.57,143.87,49.1,98.2,45.67,0.3174,3,Not Returned
ORD100893,2023-09-13,2023-09-18,C0127,Nokuthula Dube,Corporate,P1024,Reception Chair,Furniture,Chairs,Western Cape,Coastal,Bellville,Online,Cash,Standard,3,56.06,0.05,168.18,8.41,159.77,35.81,107.43,52.34,0.3276,5,Not Returned
ORD100894,2024-07-28,2024-08-01,C0445,Amina Gumede,Small Business,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Gauteng,Inland,Midrand,Retail Store,EFT,Standard,3,8.6,0.05,25.8,1.29,24.51,4.73,14.19,10.32,0.4211,4,Not Returned
ORD100895,2025-06-14,2025-06-16,C0074,Sipho Williams,Consumer,P1028,Air Fryer 5L,Home & Kitchen,Appliances,Mpumalanga,Inland,Emalahleni,Corporate Account,Card,Standard,3,99.74,0.0,299.22,0.0,299.22,73.64,220.92,78.3,0.2617,2,Not Returned
ORD100896,2025-06-19,2025-06-24,C0428,Thabo Maseko,Consumer,P1032,Safety Shoes,Apparel,Footwear,Western Cape,Coastal,Bellville,Corporate Account,EFT,Standard,2,42.61,0.1,85.22,8.52,76.7,24.2,48.4,28.3,0.369,5,Not Returned
ORD100897,2025-06-28,2025-07-01,C0152,Thabo Naidoo,Small Business,P1014,Ink Cartridge Colour,Office Supplies,Printing,Limpopo,Inland,Tzaneen,Corporate Account,Card,Collection,4,29.38,0.0,117.52,0.0,117.52,17.78,71.12,46.4,0.3948,3,Not Returned
ORD100898,2023-12-16,2023-12-18,C0102,Lerato Mahlangu,Consumer,P1002,Laptop Lite 13,Technology,Laptops,Gauteng,Inland,Soweto,Online,Cash,Express,1,511.08,0.1,511.08,51.11,459.97,335.28,335.28,124.69,0.2711,2,Not Returned
ORD100899,2023-11-29,2023-12-03,C0347,Mpho Patel,Consumer,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,Free State,Inland,Bloemfontein,Retail Store,Card,Collection,1,4.16,0.05,4.16,0.21,3.95,2.12,2.12,1.83,0.4633,4,Not Returned
ORD100900,2025-04-29,2025-05-04,C0130,Zanele Naidoo,Corporate,P1010,A4 Copy Paper Box,Office Supplies,Paper & Stationery,Gauteng,Inland,Pretoria,Online,Card,Collection,10,22.21,0.1,222.1,22.21,199.89,15.52,155.2,44.69,0.2236,5,Not Returned
ORD100901,2025-11-28,2025-11-29,C0453,Amina Mthembu,Consumer,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Western Cape,Coastal,Bellville,Call Centre,Mobile Money,Standard,4,37.2,0.1,148.8,14.88,133.92,22.29,89.16,44.76,0.3342,1,Not Returned
ORD100902,2023-12-07,2023-12-11,C0103,Kudzai Dube,Small Business,P1009,HDMI Cable,Technology,Accessories,Gauteng,Inland,Soweto,Online,EFT,Same Day,1,6.42,0.0,6.42,0.0,6.42,2.99,2.99,3.43,0.5343,4,Not Returned
ORD100903,2023-12-22,2023-12-28,C0475,Nokuthula Williams,Small Business,P1018,Whiteboard Marker Set,Office Supplies,Presentation,Gauteng,Inland,Soweto,Online,Cash,Standard,1,8.26,0.0,8.26,0.0,8.26,4.07,4.07,4.19,0.5073,6,Not Returned
ORD100904,2023-08-31,2023-09-03,C0391,Nomsa Ndlovu,Corporate,P1006,Keyboard Combo,Technology,Accessories,Northern Cape,Inland,Kimberley,Retail Store,Card,Express,1,24.45,0.1,24.45,2.45,22.0,13.96,13.96,8.04,0.3655,3,Not Returned
ORD100905,2023-06-04,2023-06-06,C0012,Sipho Sibanda,Consumer,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Western Cape,Coastal,Bellville,Retail Store,Card,Express,1,37.79,0.05,37.79,1.89,35.9,22.78,22.78,13.12,0.3655,2,Not Returned
ORD100906,2023-06-11,2023-06-17,C0003,Nokuthula Mathebula,Corporate,P1020,Office Desk 1200mm,Furniture,Desks,KwaZulu-Natal,Coastal,Pinetown,Call Centre,EFT,Collection,2,195.68,0.1,391.36,39.14,352.22,128.57,257.14,95.08,0.2699,6,Not Returned
ORD100907,2024-01-18,2024-01-25,C0279,Sipho Mokoena,Small Business,P1013,Printer Toner Black,Office Supplies,Printing,Western Cape,Coastal,Bellville,Retail Store,Card,Collection,3,62.63,0.0,187.89,0.0,187.89,44.64,133.92,53.97,0.2872,7,Not Returned
ORD100908,2025-02-13,2025-02-17,C0254,Nokuthula Patel,Consumer,P1011,Premium Notebook,Office Supplies,Paper & Stationery,Gauteng,Inland,Johannesburg,Call Centre,EFT,Express,3,4.65,0.0,13.95,0.0,13.95,2.53,7.59,6.36,0.4559,4,Not Returned
ORD100909,2023-06-14,2023-06-18,C0123,Amina Nkosi,Consumer,P1032,Safety Shoes,Apparel,Footwear,Gauteng,Inland,Soweto,Online,Card,Collection,5,45.96,0.1,229.8,22.98,206.82,27.21,136.05,70.77,0.3422,4,Not Returned
ORD100910,2024-03-01,2024-03-05,C0383,Zanele Maseko,Consumer,P1019,Ergonomic Chair,Furniture,Chairs,Gauteng,Inland,Johannesburg,Online,Mobile Money,Standard,1,154.71,0.05,154.71,7.74,146.97,100.73,100.73,46.24,0.3146,4,Returned
ORD100911,2025-05-09,2025-05-12,C0179,Precious Naidoo,Small Business,P1033,Reflective Jacket,Apparel,Workwear,Gauteng,Inland,Midrand,Corporate Account,Card,Standard,2,20.29,0.0,40.58,0.0,40.58,10.08,20.16,20.42,0.5032,3,Not Returned
ORD100912,2024-01-01,2024-01-06,C0430,Blessing Naidoo,Consumer,P1008,External SSD 1TB,Technology,Storage,Gauteng,Inland,Midrand,Online,Card,Standard,1,74.43,0.05,74.43,3.72,70.71,46.41,46.41,24.3,0.3437,5,Not Returned
ORD100913,2023-11-16,2023-11-19,C0363,Nandi Moyo,Consumer,P1008,External SSD 1TB,Technology,Storage,Western Cape,Coastal,Bellville,Online,EFT,Standard,1,66.11,0.15,66.11,9.92,56.19,49.44,49.44,6.75,0.1201,3,Returned
ORD100914,2023-07-04,2023-07-11,C0242,Kudzai Mathebula,Consumer,P1034,Laptop Backpack,Apparel,Bags,KwaZulu-Natal,Coastal,Durban,Retail Store,Mobile Money,Standard,2,32.13,0.0,64.26,0.0,64.26,16.42,32.84,31.42,0.489,7,Not Returned
ORD100915,2024-06-15,2024-06-18,C0451,Precious Sibanda,Consumer,P1032,Safety Shoes,Apparel,Footwear,Western Cape,Coastal,Bellville,Retail Store,Cash,Standard,1,49.44,0.0,49.44,0.0,49.44,27.39,27.39,22.05,0.446,3,Not Returned
ORD100916,2025-03-30,2025-04-01,C0327,Lerato Mabena,Consumer,P1027,Toaster 4 Slice,Home & Kitchen,Small Appliances,Northern Cape,Inland,Upington,Corporate Account,Cash,Same Day,5,43.45,0.0,217.25,0.0,217.25,23.35,116.75,100.5,0.4626,2,Not Returned
ORD100917,2023-07-30,2023-08-02,C0294,Nomsa Maseko,Corporate,P1033,Reflective Jacket,Apparel,Workwear,KwaZulu-Natal,Coastal,Pinetown,Corporate Account,Mobile Money,Standard,2,19.41,0.0,38.82,0.0,38.82,11.28,22.56,16.26,0.4189,3,Not Returned
ORD100918,2025-07-02,2025-07-05,C0104,Nandi Moyo,Small Business,P1004,Chromebook Edu,Technology,Laptops,KwaZulu-Natal,Coastal,Pinetown,Retail Store,EFT,Standard,2,301.12,0.0,602.24,0.0,602.24,217.96,435.92,166.32,0.2762,3,Not Returned
ORD100919,2024-12-23,2024-12-24,C0033,Brian Sibanda,Small Business,P1009,HDMI Cable,Technology,Accessories,Mpumalanga,Inland,Mbombela,Online,Card,Standard,1,5.97,0.1,5.97,0.6,5.37,2.93,2.93,2.44,0.4544,1,Returned
ORD100920,2025-04-19,2025-04-21,C0095,Kabelo Khumalo,Small Business,P1029,Cookware Set,Home & Kitchen,Cookware,North West,Inland,Klerksdorp,Call Centre,Card,Standard,2,78.71,0.05,157.42,7.87,149.55,48.9,97.8,51.75,0.346,2,Not Returned
ORD100921,2024-01-04,2024-01-08,C0481,Tariro Ndlovu,Small Business,P1005,Wireless Mouse,Technology,Accessories,Limpopo,Inland,Polokwane,Online,Card,Standard,1,9.59,0.0,9.59,0.0,9.59,4.94,4.94,4.65,0.4849,4,Not Returned
ORD100922,2023-10-25,2023-10-27,C0306,Sibusiso Khumalo,Small Business,P1032,Safety Shoes,Apparel,Footwear,Gauteng,Inland,Johannesburg,Online,Card,Standard,3,45.76,0.05,137.28,6.86,130.42,28.1,84.3,46.12,0.3536,2,Not Returned
ORD100923,2024-10-20,2024-10-23,C0339,Amina Mathebula,Consumer,P1035,Rain Jacket,Apparel,Outerwear,Western Cape,Coastal,Stellenbosch,Retail Store,EFT,Standard,3,33.51,0.05,100.53,5.03,95.5,17.73,53.19,42.31,0.443,3,Not Returned
ORD100924,2024-07-23,2024-07-26,C0362,Nokuthula Mokoena,Small Business,P1011,Premium Notebook,Office Supplies,Paper & Stationery,North West,Inland,Mahikeng,Retail Store,EFT,Express,2,5.26,0.05,10.52,0.53,9.99,2.5,5.0,4.99,0.4995,3,Not Returned
ORD100925,2025-06-10,2025-06-14,C0140,Sipho Gumede,Corporate,P1012,Ballpoint Pen Pack,Office Supplies,Paper & Stationery,KwaZulu-Natal,Coastal,Durban,Corporate Account,EFT,Same Day,2,4.22,0.05,8.44,0.42,8.02,1.97,3.94,4.08,0.5087,4,Not Returned
ORD100926,2023-12-22,2023-12-25,C0162,Farai Mabena,Small Business,P1017,Lever Arch File Pack,Office Supplies,Filing,KwaZulu-Natal,Coastal,Pinetown,Online,Card,Standard,1,8.66,0.0,8.66,0.0,8.66,3.74,3.74,4.92,0.5681,3,Not Returned
ORD100927,2023-01-10,2023-01-14,C0124,Brian Mokoena,Consumer,P1033,Reflective Jacket,Apparel,Workwear,Northern Cape,Inland,Upington,Online,Mobile Money,Collection,5,18.78,0.05,93.9,4.7,89.2,11.09,55.45,33.75,0.3784,4,Not Returned
ORD100928,2023-03-22,2023-03-27,C0445,Amina Gumede,Small Business,P1016,Stapler Heavy Duty,Office Supplies,Desk Accessories,Gauteng,Inland,Midrand,Corporate Account,Card,Standard,2,9.18,0.1,18.36,1.84,16.52,4.65,9.3,7.22,0.437,5,Not Returned
ORD100929,2024-10-11,2024-10-15,C0236,Thabo Khumalo,Small Business,P1023,Bookshelf 5 Tier,Furniture,Storage,KwaZulu-Natal,Coastal,Pinetown,Online,EFT,Standard,1,79.94,0.1,79.94,7.99,71.95,52.63,52.63,19.32,0.2685,4,Not Returned
ORD100930,2025-07-19,2025-07-24,C0473,Precious Dube,Corporate,P1031,Corporate Shirt,Apparel,Workwear,Gauteng,Inland,Soweto,Online,EFT,Standard,3,15.12,0.1,45.36,4.54,40.82,6.84,20.52,20.3,0.4973,5,Not Returned
ORD100931,2023-04-08,2023-04-11,C0049,Sibusiso Mahlangu,Corporate,P1014,Ink Cartridge Colour,Office Supplies,Printing,Gauteng,Inland,Soweto,Corporate Account,Cash,Standard,2,29.2,0.0,58.4,0.0,58.4,19.09,38.18,20.22,0.3462,3,Not Returned
